model_name,dataset_name,train_idc,test_idc,random_seed,accuracy,precision_macro,precision_weighted,recall_macro,recall_weighted,AUROC,n_params
imagine_fcn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],705223,0.389945652173913,0.5222017296092352,0.5237303159661983,0.39311002029358005,0.389945652173913,0.5954269775828097,354308
imagine_cnn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],688933,0.8794642857142857,0.8796567020573445,0.879689146127344,0.8795319256879979,0.8794642857142857,0.9196762416157521,371220
imagine_cnn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],890203,0.8808379120879121,0.881525696242352,0.8815888333608862,0.8809475524375683,0.8808379120879121,0.9206150848917011,371220
imagine_cnn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],517391,0.8787774725274725,0.8787628047946622,0.8787960557111993,0.8787922177870899,0.8787774725274725,0.9191913962896476,371220
imagine_cnn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],195645,0.8846153846153846,0.8846995964191621,0.8847011550359591,0.8846113927896881,0.8846153846153846,0.9230719815229131,371220
imagine_cnn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],705223,0.8698489010989011,0.8700917195447395,0.8700428302685801,0.8698360835840453,0.8698489010989011,0.9132195462496865,371220
imagine_cnn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],688933,0.860733695652174,0.8608445855059786,0.8609278328420512,0.8607103841257168,0.860733695652174,0.9071428094944761,371220
imagine_cnn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],890203,0.8542798913043478,0.8543391412456154,0.8543221674261111,0.8540751787318698,0.8542798913043478,0.9027409893543707,371220
imagine_cnn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],517391,0.8536005434782609,0.853659972958446,0.8536561232141855,0.8534739734421697,0.8536005434782609,0.9023288104738562,371220
imagine_cnn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],195645,0.8488451086956522,0.8491472826465163,0.8494796105060167,0.8490031269253713,0.8488451086956522,0.8993247779995337,371220
imagine_cnn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],705223,0.8427309782608695,0.8426841292840308,0.8431331253886288,0.8427711249342804,0.8427309782608695,0.8951966391108555,371220
imagine_cnn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],688933,0.8376358695652174,0.8380050302316311,0.8383216374119467,0.837768306450166,0.8376358695652174,0.8918348879637846,371220
imagine_cnn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],890203,0.8600543478260869,0.8605354149666427,0.860721493868472,0.8603145007404703,0.8600543478260869,0.9068367623359238,371220
imagine_cnn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],517391,0.826766304347826,0.8271945521469883,0.8273871284004966,0.8270736579702019,0.826766304347826,0.8846687658029079,371220
imagine_cnn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],195645,0.8828125,0.8832202069758249,0.8830312531315276,0.8827712130393341,0.8828125,0.9218346408229761,371220
imagine_cnn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],705223,0.875,0.875228137203049,0.8751747979221918,0.8746864010174514,0.875,0.9164954616949189,371220
imagine_cnn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],688933,0.8552989130434783,0.8555884559057311,0.8556394886254748,0.8553321022961846,0.8552989130434783,0.9035514099550932,371220
imagine_cnn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],890203,0.8559782608695652,0.8559722571425803,0.856034462573773,0.8559471855037869,0.8559782608695652,0.9039722822016096,371220
imagine_cnn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],517391,0.8617527173913043,0.8618086923774912,0.8619061708329426,0.8617859271436185,0.8617527173913043,0.9078569037877038,371220
